ProductID,ProductName,Category,Price,CreatedDate
120,Dictionary,Books,33846.83,2025-07-17
121,Office Chair,Furniture,30202.1,2026-03-31
122,Laptop,Electronics,89219.36,2025-11-14
123,Programming Book,Books,45479.72,2025-10-26
124,Washing Machine,Home Appliances,42077.78,2025-08-14
125,Data Science Book,Books,24137.86,2024-12-29
126,Microwave,Home Appliances,65124.85,2026-01-02
127,Gym Kit,Sports,60742.2,2026-03-13
128,Mouse,Electronics,85736.33,2024-06-26
129,Washing Machine,Home Appliances,49501.03,2026-04-23
130,Monitor,Electronics,70441.96,2024-12-07
131,Monitor,Electronics,86950.89,2024-09-18
132,Football,Sports,68024.36,2024-12-29
133,Jeans,Clothing,28619.33,2025-02-23
134,Office Chair,Furniture,58853.45,2025-05-26
135,Tennis Racket,Sports,57082.91,2025-10-30
136,Table,Furniture,37459.19,2026-01-12
137,Table,Furniture,8908.18,2025-07-29
138,Jacket,Clothing,50377.38,2025-05-14
139,Dictionary,Books,97838.61,2026-01-15
140,Shirt,Clothing,44854.51,2025-03-30
141,Data Science Book,Books,6409.05,2024-06-02
142,Shirt,Clothing,92671.81,2026-04-04
143,Gym Kit,Sports,69975.94,2026-03-07
144,Jacket,Clothing,82669.68,2024-11-08
145,Washing Machine,Home Appliances,44656.99,2025-10-19
146,Monitor,Electronics,11122.22,2025-03-01
147,Mobile Phone,Electronics,52506.6,2026-03-01
148,Gym Kit,Sports,86709.23,2025-12-01
149,Cricket Bat,Sports,43782.86,2024-07-29
150,Data Science Book,Books,82963.83,2025-03-05
151,Programming Book,Books,87954.98,2026-03-10
152,Shirt,Clothing,31697.62,2025-09-24
153,Table,Furniture,66159.5,2025-08-02
154,Novel,Books,11736.0,2025-01-03
155,Mixer,Home Appliances,22704.26,2025-04-20
156,Football,Sports,3828.03,2024-12-24
157,Laptop,Electronics,2243.85,2025-07-28
158,Table,Furniture,32772.32,2025-01-14
159,Refrigerator,Home Appliances,38361.63,2024-10-31
160,Tennis Racket,Sports,8626.17,2025-04-04
161,Tennis Racket,Sports,73543.26,2025-04-20
162,Sofa,Furniture,68182.0,2025-05-09
163,Novel,Books,87246.64,2024-11-30
164,Laptop,Electronics,66579.31,2024-09-03
165,Dictionary,Books,37289.04,2025-10-19
166,Speaker,Electronics,47261.75,2025-11-19
167,Monitor,Electronics,20230.6,2026-05-11
168,Washing Machine,Home Appliances,67018.0,2024-06-15
169,Novel,Books,2602.41,2025-01-29
170,Data Science Book,Books,69346.65,2024-10-18
171,Jacket,Clothing,80118.73,2025-04-07
172,Refrigerator,Home Appliances,96722.72,2024-08-08
173,Jacket,Clothing,67488.7,2025-06-15
174,Gym Kit,Sports,23002.12,2024-11-20
175,Mixer,Home Appliances,85142.77,2025-02-10
176,Novel,Books,10879.79,2025-03-10
177,Football,Sports,16518.64,2024-08-09
178,Programming Book,Books,24654.01,2026-04-29
179,Tennis Racket,Sports,70692.25,2024-12-22
180,Gym Kit,Sports,80748.89,2026-06-01
181,Tennis Racket,Sports,64113.86,2024-10-08
182,Dictionary,Books,11788.85,2025-03-28
183,Washing Machine,Home Appliances,45386.98,2026-01-18
184,Shirt,Clothing,46534.11,2024-08-29
185,Data Science Book,Books,44024.29,2025-10-13
186,Dictionary,Books,95466.4,2026-05-10
187,Tablet,Electronics,49737.26,2024-10-24
188,Data Science Book,Books,49804.67,2025-04-21
189,Shirt,Clothing,33835.76,2024-06-10
190,Gym Kit,Sports,47111.08,2025-06-08
191,Sofa,Furniture,73153.62,2025-10-17
192,T-Shirt,Clothing,78912.97,2025-10-16
193,Monitor,Electronics,75612.92,2026-04-11
194,Programming Book,Books,39873.27,2025-06-13
195,T-Shirt,Clothing,66882.82,2025-01-16
196,Jeans,Clothing,93871.73,2026-03-29
197,Jeans,Clothing,97487.7,2024-12-13
198,Mixer,Home Appliances,90624.76,2026-03-19
199,Mouse,Electronics,82788.48,2025-10-09
200,Data Science Book,Books,17273.31,2025-10-02
201,Keyboard,Electronics,26472.28,2024-07-24
202,Shirt,Clothing,47868.48,2026-01-26
203,Jeans,Clothing,52375.02,2024-07-26
204,Refrigerator,Home Appliances,6574.69,2026-04-21
205,Tennis Racket,Sports,97268.44,2026-03-17
206,Table,Furniture,63202.68,2024-08-18
207,Tennis Racket,Sports,92269.61,2024-11-12
208,Table,Furniture,74521.48,2025-07-25
209,Speaker,Electronics,55739.83,2026-05-27
210,Keyboard,Electronics,67409.65,2024-07-10
211,Office Chair,Furniture,28671.44,2024-06-22
212,Data Science Book,Books,16018.69,2025-09-02
213,Gym Kit,Sports,59808.77,2025-02-10
214,T-Shirt,Clothing,86200.26,2025-01-13
215,Office Desk,Furniture,84100.39,2025-09-14
216,Data Science Book,Books,5953.83,2024-10-30
217,Gym Kit,Sports,11599.6,2026-02-07
218,Monitor,Electronics,47528.67,2025-11-11
219,Football,Sports,50538.21,2026-03-27
220,Dictionary,Books,28728.25,2024-10-03
221,Mouse,Electronics,97693.44,2025-04-06
222,Shirt,Clothing,82749.77,2025-09-01
223,Dictionary,Books,55843.24,2025-11-28
224,Mixer,Home Appliances,14425.74,2025-06-07
225,Table,Furniture,6985.69,2025-11-06
226,Mixer,Home Appliances,86128.96,2025-10-07
227,Sofa,Furniture,36326.75,2025-08-22
228,Refrigerator,Home Appliances,23793.5,2024-11-23
229,Office Chair,Furniture,86523.5,2025-05-12
230,Football,Sports,5578.04,2025-04-21
231,Office Desk,Furniture,54238.37,2025-07-11
232,Sofa,Furniture,63401.53,2026-04-29
233,Laptop,Electronics,29321.2,2026-04-24
234,Laptop,Electronics,68568.01,2024-11-25
235,T-Shirt,Clothing,96081.41,2026-03-09
236,Speaker,Electronics,18166.95,2025-07-13
237,Laptop,Electronics,20976.31,2024-09-11
238,Mixer,Home Appliances,81708.21,2024-09-12
239,Football,Sports,14250.77,2026-01-09
240,Tennis Racket,Sports,20821.78,2026-04-28
241,Tablet,Electronics,84458.34,2025-01-21
242,Cupboard,Furniture,3467.7,2024-10-21
243,Cricket Bat,Sports,79741.1,2026-01-20
244,Washing Machine,Home Appliances,17487.54,2025-06-27
245,Microwave,Home Appliances,43808.35,2026-04-19
246,Jeans,Clothing,52968.06,2025-05-15
247,Microwave,Home Appliances,37938.4,2025-07-26
248,Novel,Books,12190.06,2024-06-26
249,Washing Machine,Home Appliances,92514.02,2024-12-05
250,Washing Machine,Home Appliances,98469.96,2025-06-27
251,Tennis Racket,Sports,26229.91,2024-07-17
252,Gym Kit,Sports,88788.67,2025-09-11
253,T-Shirt,Clothing,3574.69,2026-05-12
254,Shirt,Clothing,14193.36,2026-05-11
255,Novel,Books,22002.46,2025-09-28
256,Office Chair,Furniture,98725.74,2025-11-16
257,Washing Machine,Home Appliances,57396.66,2025-02-27
258,Mixer,Home Appliances,69721.79,2026-02-18
259,Washing Machine,Home Appliances,37289.9,2025-09-14
260,Office Desk,Furniture,91790.45,2025-05-24
261,Cupboard,Furniture,80070.14,2025-06-19
262,Jacket,Clothing,63674.19,2025-08-22
263,Programming Book,Books,29322.8,2025-09-04
264,Tennis Racket,Sports,45337.96,2024-12-31
265,Data Science Book,Books,77162.73,2024-06-09
266,Shirt,Clothing,54010.69,2025-12-17
267,Shirt,Clothing,9859.47,2024-06-30
268,Refrigerator,Home Appliances,34058.83,2025-01-23
269,Laptop,Electronics,16971.44,2024-10-02
270,Refrigerator,Home Appliances,59925.72,2025-10-27
271,Football,Sports,41793.33,2025-06-20
272,Tablet,Electronics,73712.58,2026-03-15
273,Mixer,Home Appliances,95040.45,2024-11-28
274,Microwave,Home Appliances,16333.19,2025-08-15
275,Refrigerator,Home Appliances,70440.37,2024-10-23
276,Laptop,Electronics,73310.84,2024-12-16
277,Refrigerator,Home Appliances,45088.65,2024-07-08
278,Speaker,Electronics,74165.65,2024-08-02
279,Washing Machine,Home Appliances,69181.04,2024-10-10
280,T-Shirt,Clothing,1270.95,2024-07-08
281,Jacket,Clothing,47488.45,2025-10-09
282,Novel,Books,2604.15,2024-12-21
283,Office Desk,Furniture,70472.55,2025-02-28
284,Novel,Books,90966.77,2024-12-29
285,Data Science Book,Books,30111.68,2024-10-31
286,Washing Machine,Home Appliances,80310.15,2025-01-25
287,Mouse,Electronics,11409.27,2026-01-29
288,Programming Book,Books,22346.21,2024-10-17
289,Washing Machine,Home Appliances,68818.95,2025-03-20
290,T-Shirt,Clothing,88610.93,2026-05-14
291,Office Chair,Furniture,79389.6,2024-08-22
292,Football,Sports,35814.75,2025-08-05
293,T-Shirt,Clothing,38702.33,2025-04-24
294,Cupboard,Furniture,22563.33,2026-01-30
295,Mixer,Home Appliances,96413.85,2026-01-07
296,Data Science Book,Books,23640.22,2025-08-30
297,T-Shirt,Clothing,97304.79,2024-10-06
298,Microwave,Home Appliances,82811.95,2024-09-09
299,Data Science Book,Books,65642.33,2025-07-31
300,Laptop,Electronics,45063.99,2025-03-04
301,Mouse,Electronics,99719.87,2026-01-10
302,Cupboard,Furniture,41992.52,2026-06-01
303,Mobile Phone,Electronics,19542.11,2025-06-23
304,Data Science Book,Books,87911.48,2026-04-10
305,Cricket Bat,Sports,65183.94,2025-03-08
306,Laptop,Electronics,71107.74,2024-06-15
307,Cricket Bat,Sports,10514.63,2025-06-16
308,Monitor,Electronics,45778.64,2025-03-06
309,Refrigerator,Home Appliances,83904.31,2024-09-28
310,Jacket,Clothing,33958.83,2025-09-27
311,Jacket,Clothing,97886.97,2026-02-02
312,Sofa,Furniture,91449.38,2025-06-04
313,Dictionary,Books,40503.29,2025-02-15
314,Tennis Racket,Sports,35371.61,2025-09-17
315,Gym Kit,Sports,30834.17,2025-12-20
316,Keyboard,Electronics,36590.36,2025-02-25
317,Novel,Books,40250.3,2024-11-12
318,Sofa,Furniture,57467.62,2024-11-09
319,Table,Furniture,1564.97,2025-01-25
320,Novel,Books,83893.7,2025-04-06
321,Mouse,Electronics,64629.7,2025-09-30
322,Refrigerator,Home Appliances,98559.96,2025-07-03
323,Tennis Racket,Sports,39600.7,2025-07-03
324,Sofa,Furniture,53977.44,2026-04-22
325,Washing Machine,Home Appliances,85519.49,2024-08-05
326,Gym Kit,Sports,55281.52,2025-08-16
327,Programming Book,Books,97923.09,2025-01-01
328,Data Science Book,Books,72227.47,2024-07-04
329,Monitor,Electronics,72477.74,2025-07-01
330,Cricket Bat,Sports,15265.24,2025-11-17
331,Mixer,Home Appliances,10731.79,2024-06-15
332,Gym Kit,Sports,86790.32,2026-03-09
333,Monitor,Electronics,7757.24,2025-09-08
334,Laptop,Electronics,51314.85,2026-03-20
335,Monitor,Electronics,15324.09,2026-05-20
336,Dictionary,Books,47067.72,2026-02-21
337,Mixer,Home Appliances,56721.67,2025-02-22
338,Gym Kit,Sports,43770.32,2024-10-07
339,Table,Furniture,54731.69,2025-08-07
340,Sofa,Furniture,80309.8,2024-10-23
341,Cupboard,Furniture,25015.17,2026-03-17
342,Sofa,Furniture,77299.35,2025-05-29
343,Office Desk,Furniture,14122.69,2025-09-09
344,Cupboard,Furniture,7162.38,2025-06-12
345,Jacket,Clothing,23301.09,2025-08-11
346,Football,Sports,87202.88,2025-01-17
347,T-Shirt,Clothing,57216.58,2026-02-01
348,Monitor,Electronics,34050.66,2025-08-29
349,Mouse,Electronics,50898.35,2025-08-19
350,Sofa,Furniture,6417.86,2025-06-06
351,Jeans,Clothing,6339.49,2024-09-15
352,Monitor,Electronics,86829.68,2024-12-29
353,Speaker,Electronics,81865.87,2025-11-08
354,Laptop,Electronics,46659.02,2025-08-19
355,Cricket Bat,Sports,61454.98,2024-06-03
356,Shirt,Clothing,61757.84,2025-01-27
357,Football,Sports,91120.98,2024-06-12
358,Mouse,Electronics,5786.77,2026-05-22
359,Microwave,Home Appliances,24587.06,2024-06-21
360,Cricket Bat,Sports,55082.46,2025-12-13
361,Gym Kit,Sports,1231.83,2025-09-17
362,Table,Furniture,54669.0,2026-02-24
363,T-Shirt,Clothing,45161.61,2025-05-25
364,Table,Furniture,55669.15,2025-08-31
365,Dictionary,Books,11935.87,2025-04-20
366,Sofa,Furniture,67043.07,2024-09-30
367,T-Shirt,Clothing,99764.43,2025-11-13
368,Mouse,Electronics,69162.5,2025-03-15
369,Refrigerator,Home Appliances,74800.27,2026-02-17
370,T-Shirt,Clothing,50454.93,2025-11-22
371,T-Shirt,Clothing,17039.64,2026-01-08
372,Refrigerator,Home Appliances,90674.92,2025-02-16
373,Monitor,Electronics,57985.56,2025-01-10
374,Jeans,Clothing,50958.62,2025-10-02
375,Programming Book,Books,53106.38,2025-05-08
376,Tennis Racket,Sports,93816.57,2024-09-26
377,Cupboard,Furniture,74077.28,2025-01-22
378,Refrigerator,Home Appliances,74506.74,2025-05-14
379,Mobile Phone,Electronics,24946.84,2025-02-17
380,Office Chair,Furniture,76795.91,2025-09-12
381,Tennis Racket,Sports,99281.34,2024-11-02
382,Football,Sports,32178.92,2025-12-15
383,Cricket Bat,Sports,63777.44,2024-11-21
384,T-Shirt,Clothing,952.26,2026-05-13
385,Refrigerator,Home Appliances,38064.68,2024-09-26
386,Office Chair,Furniture,76865.28,2025-08-20
387,Refrigerator,Home Appliances,54322.26,2024-07-17
388,Keyboard,Electronics,96489.55,2025-04-04
389,Table,Furniture,1566.52,2025-02-01
390,Programming Book,Books,5443.49,2025-09-16
391,Office Chair,Furniture,10848.57,2024-07-13
392,Mixer,Home Appliances,88666.28,2026-02-18
393,Table,Furniture,95768.09,2025-05-26
394,Football,Sports,13812.61,2025-11-29
395,Jacket,Clothing,18120.2,2025-07-21
396,Dictionary,Books,38754.04,2026-01-14
397,Dictionary,Books,26689.18,2025-12-17
398,Table,Furniture,41715.55,2025-10-30
399,Washing Machine,Home Appliances,94555.61,2025-03-13
400,Mobile Phone,Electronics,35424.14,2024-09-22
401,Gym Kit,Sports,82829.27,2025-03-24
402,Speaker,Electronics,74627.09,2025-03-08
403,Programming Book,Books,28198.04,2025-12-18
404,Mixer,Home Appliances,81439.72,2025-12-14
405,Tablet,Electronics,74293.32,2025-10-15
406,Mouse,Electronics,34103.37,2025-01-31
407,Mixer,Home Appliances,52458.38,2026-02-20
408,T-Shirt,Clothing,72746.83,2024-09-06
409,Data Science Book,Books,90869.45,2025-07-31
410,Mixer,Home Appliances,46324.91,2025-10-08
411,Speaker,Electronics,18303.81,2025-04-05
412,Jacket,Clothing,92473.62,2024-06-14
413,Refrigerator,Home Appliances,78307.63,2024-12-30
414,Microwave,Home Appliances,19895.88,2025-08-17
415,Cupboard,Furniture,55557.01,2024-06-24
416,T-Shirt,Clothing,4016.01,2025-11-15
417,Mouse,Electronics,48390.2,2025-09-03
418,Sofa,Furniture,26850.23,2025-05-31
419,Washing Machine,Home Appliances,49684.5,2024-09-24
420,Football,Sports,34640.59,2025-03-08
421,Office Desk,Furniture,44528.4,2024-09-30
422,T-Shirt,Clothing,67632.07,2025-11-01
423,T-Shirt,Clothing,23391.22,2025-07-26
424,Jacket,Clothing,25346.78,2026-02-13
425,Programming Book,Books,55748.11,2025-04-12
426,Jacket,Clothing,63354.89,2025-04-07
427,Laptop,Electronics,36723.45,2025-06-27
428,Monitor,Electronics,68040.22,2024-12-19
429,Office Desk,Furniture,86804.11,2025-11-05
430,Cricket Bat,Sports,27424.09,2026-01-06
431,Monitor,Electronics,62734.8,2025-08-17
432,Washing Machine,Home Appliances,32409.61,2025-04-12
433,Microwave,Home Appliances,54817.47,2025-11-15
434,Cricket Bat,Sports,52027.38,2025-10-24
435,Tennis Racket,Sports,64744.02,2025-04-27
436,Programming Book,Books,26719.5,2026-04-25
437,T-Shirt,Clothing,47015.79,2024-09-15
438,Novel,Books,79025.83,2025-07-26
439,Laptop,Electronics,9386.41,2026-01-10
440,Cupboard,Furniture,28882.45,2026-02-21
441,T-Shirt,Clothing,15319.5,2025-04-10
442,Novel,Books,1151.91,2026-05-27
443,T-Shirt,Clothing,90660.0,2026-01-08
444,Data Science Book,Books,38314.0,2025-07-28
445,Laptop,Electronics,74758.61,2026-05-28
446,Novel,Books,73853.95,2026-03-26
447,Speaker,Electronics,53391.14,2025-08-21
448,Shirt,Clothing,24197.55,2026-04-06
449,Washing Machine,Home Appliances,30486.09,2024-08-10
450,Programming Book,Books,76429.72,2024-12-09
451,Cupboard,Furniture,21029.73,2025-06-14
452,Refrigerator,Home Appliances,65331.94,2026-02-23
453,Refrigerator,Home Appliances,20875.45,2026-01-02
454,Speaker,Electronics,76124.63,2025-10-13
455,Jacket,Clothing,18191.71,2024-12-18
456,Refrigerator,Home Appliances,85796.44,2024-08-20
457,Jeans,Clothing,90598.88,2026-03-31
458,Mobile Phone,Electronics,64193.7,2024-09-22
459,Shirt,Clothing,5084.11,2024-06-30
460,Monitor,Electronics,19376.57,2025-02-01
461,Refrigerator,Home Appliances,83787.84,2025-05-21
462,Laptop,Electronics,91299.44,2025-01-17
463,Keyboard,Electronics,44113.91,2024-11-25
464,Data Science Book,Books,51598.86,2025-04-21
465,Shirt,Clothing,60116.62,2025-01-10
466,Cricket Bat,Sports,68757.96,2024-06-09
467,Office Desk,Furniture,45816.23,2025-11-28
468,Speaker,Electronics,28024.54,2025-07-27
469,Washing Machine,Home Appliances,6747.72,2025-04-15
470,Jacket,Clothing,84841.75,2024-12-21
471,Speaker,Electronics,35128.7,2025-01-07
472,Football,Sports,1576.04,2024-11-04
473,Mixer,Home Appliances,859.54,2026-05-02
474,Office Chair,Furniture,96744.47,2025-12-01
475,Novel,Books,75300.29,2026-01-11
476,Washing Machine,Home Appliances,12394.61,2024-07-03
477,Cupboard,Furniture,12221.43,2025-06-15
478,Washing Machine,Home Appliances,6023.57,2025-11-07
479,Laptop,Electronics,21454.67,2025-09-29
480,Data Science Book,Books,21710.06,2024-06-24
481,Speaker,Electronics,83862.52,2024-10-29
482,Office Chair,Furniture,1895.65,2026-03-20
483,Dictionary,Books,35205.91,2025-01-17
484,Tennis Racket,Sports,15141.65,2025-06-03
485,Refrigerator,Home Appliances,97414.74,2024-06-20
486,Gym Kit,Sports,24878.11,2026-05-27
487,Refrigerator,Home Appliances,13991.67,2024-08-13
488,T-Shirt,Clothing,87506.48,2025-11-19
489,Novel,Books,37861.34,2026-04-13
490,Mixer,Home Appliances,80858.48,2024-07-17
491,Football,Sports,28694.72,2025-06-19
492,Refrigerator,Home Appliances,70686.89,2026-05-03
493,Jacket,Clothing,6381.42,2025-11-30
494,Novel,Books,90861.32,2024-07-12
495,T-Shirt,Clothing,83581.94,2025-05-23
496,Microwave,Home Appliances,24808.6,2025-10-18
497,Monitor,Electronics,6953.64,2025-06-11
498,Tennis Racket,Sports,80990.34,2025-01-17
499,Laptop,Electronics,86315.76,2024-10-09
500,Gym Kit,Sports,31138.36,2024-08-04
501,Mobile Phone,Electronics,88211.85,2024-06-19
502,Novel,Books,14572.75,2024-06-01
503,Washing Machine,Home Appliances,75880.48,2025-06-01
504,Tennis Racket,Sports,10727.1,2024-12-15
505,Office Chair,Furniture,11735.29,2024-09-28
506,Football,Sports,42177.24,2025-05-27
507,Microwave,Home Appliances,13871.89,2024-12-21
508,Table,Furniture,99968.73,2026-01-27
509,Microwave,Home Appliances,90124.03,2026-01-15
510,Table,Furniture,25351.32,2026-06-01
511,Cupboard,Furniture,27870.41,2025-04-03
512,Mouse,Electronics,47865.31,2025-01-31
513,Office Desk,Furniture,19267.93,2025-05-15
514,Mixer,Home Appliances,56258.05,2025-11-14
515,Gym Kit,Sports,22690.28,2025-09-13
516,Mouse,Electronics,64152.23,2024-06-22
517,Dictionary,Books,40742.88,2024-08-17
518,Shirt,Clothing,25078.92,2026-05-31
519,Data Science Book,Books,83954.56,2024-09-16
520,Cricket Bat,Sports,88078.34,2025-01-05
521,Speaker,Electronics,86220.89,2025-03-11
522,Cricket Bat,Sports,98255.94,2025-10-28
523,Jeans,Clothing,42422.21,2025-09-25
524,Mixer,Home Appliances,90172.2,2026-05-29
525,Sofa,Furniture,29239.14,2025-09-29
526,Dictionary,Books,77167.46,2024-10-10
527,Table,Furniture,9792.59,2025-03-15
528,Cricket Bat,Sports,11005.27,2024-07-13
529,Mouse,Electronics,71612.44,2026-02-11
530,Dictionary,Books,74452.49,2026-04-20
531,Jacket,Clothing,59417.09,2026-03-26
532,Tennis Racket,Sports,13610.81,2025-03-25
533,Programming Book,Books,54455.58,2025-05-06
534,Refrigerator,Home Appliances,85986.24,2025-09-19
535,Washing Machine,Home Appliances,51307.54,2025-03-30
536,Mobile Phone,Electronics,45134.18,2024-06-09
537,Mouse,Electronics,39085.05,2024-12-03
538,Mobile Phone,Electronics,85793.55,2024-06-04
539,Refrigerator,Home Appliances,27049.23,2025-09-03
540,Refrigerator,Home Appliances,70557.09,2025-05-01
541,Table,Furniture,1314.97,2025-11-11
542,Monitor,Electronics,10833.79,2025-09-12
543,Dictionary,Books,43964.91,2025-05-04
544,Refrigerator,Home Appliances,98492.11,2024-09-19
545,Mixer,Home Appliances,54683.31,2026-01-14
546,Programming Book,Books,95021.23,2026-04-30
547,Football,Sports,68362.87,2025-08-21
548,Table,Furniture,1727.68,2026-04-02
549,Speaker,Electronics,88410.65,2025-02-04
550,Football,Sports,73237.47,2026-01-17
551,Data Science Book,Books,31114.96,2025-08-12
552,Programming Book,Books,3683.37,2026-05-13
553,Monitor,Electronics,15319.33,2025-08-03
554,Table,Furniture,20446.02,2025-12-01
555,Jacket,Clothing,21741.51,2024-07-31
556,Jacket,Clothing,37181.69,2025-04-19
557,Refrigerator,Home Appliances,31959.76,2024-10-16
558,Shirt,Clothing,18020.52,2026-02-23
559,Office Chair,Furniture,21226.94,2025-12-13
560,Speaker,Electronics,5618.25,2026-05-28
561,Football,Sports,74700.51,2026-04-14
562,Dictionary,Books,99517.29,2025-10-23
563,Laptop,Electronics,35513.04,2025-03-21
564,Sofa,Furniture,82494.35,2024-07-19
565,Programming Book,Books,23803.19,2025-05-18
